id|year|math_avg_score|math_grade|math_basic_pct|math_proficient_pct|math_advanced_pct|math_not_tested_pct|concat_join_id
710001012|2011-2012|118.53|03|0.17|0.52|0.31|0|7100010122011-2012
710001012|2012-2013|112.39|03|0.25|0.43|0.32|0|7100010122012-2013
710001012|2013-2014|118.74|03|0.21|0.42|0.37|0|7100010122013-2014
710001012|2014-2015|129.37|03|-1.00|0.57|0.37|0|7100010122014-2015
710001012|2011-2012|114.03|04|0.14|0.62|0.23|0|7100010122011-2012
710001012|2012-2013|111.91|04|0.21|0.50|0.29|0|7100010122012-2013
710001012|2013-2014|116.93|04|0.19|0.48|0.33|0|7100010122013-2014
710001012|2014-2015|119.00|04|0.19|0.47|0.34|0|7100010122014-2015
710001012|2011-2012|115.10|05|0.18|0.53|0.29|0|7100010122011-2012
710001012|2012-2013|110.57|05|0.13|0.66|0.21|0|7100010122012-2013
710001012|2013-2014|116.43|05|0.18|0.49|0.33|0|7100010122013-2014
710001012|2014-2015|111.71|05|0.26|0.47|0.27|0|7100010122014-2015
710005001|2011-2012|98.64|11|0.36|0.44|0.20|0|7100050012011-2012
710005001|2012-2013|110.69|11|0.31|0.42|0.28|0|7100050012012-2013
710005001|2013-2014|112.90|11|0.25|0.51|0.24|0|7100050012013-2014
710005001|2014-2015|119.47|11|0.25|0.34|0.41|0|7100050012014-2015
710005003|2011-2012|107.29|03|0.29|0.62|-1.00|0|7100050032011-2012
710005003|2012-2013|116.70|03|0.22|0.38|0.41|0|7100050032012-2013
710005003|2013-2014|110.00|03|0.25|0.46|0.29|0|7100050032013-2014
710005003|2014-2015|114.62|03|0.21|0.50|0.29|0|7100050032014-2015
710005003|2011-2012|96.50|04|0.38|0.54|-1.00|0|7100050032011-2012
710005003|2012-2013|110.38|04|0.25|0.50|0.25|0|7100050032012-2013
710005003|2013-2014|109.08|04|0.29|0.42|0.29|0|7100050032013-2014
710005003|2014-2015|117.61|04|-1.00|0.57|0.29|0|7100050032014-2015
710005003|2011-2012|114.12|05|0.28|0.36|0.36|0|7100050032011-2012
710005003|2012-2013|114.38|05|-1.00|0.69|0.21|0|7100050032012-2013
710005003|2013-2014|116.17|05|-1.00|0.66|0.21|0|7100050032013-2014
710005003|2014-2015|127.12|05|0.16|0.47|0.37|0|7100050032014-2015
710005003|2011-2012|89.69|06|0.41|0.48|-1.00|0|7100050032011-2012
710005003|2012-2013|105.14|06|0.34|0.34|0.31|0|7100050032012-2013
710005003|2013-2014|109.58|06|0.28|0.50|0.22|0|7100050032013-2014
710005003|2014-2015|110.09|06|0.18|0.67|0.15|0|7100050032014-2015
710005004|2011-2012|106.31|03|-1.00|0.77|-1.00|0|7100050042011-2012
710005004|2012-2013|90.20|03|0.47|0.47|-1.00|0|7100050042012-2013
710005004|2013-2014|113.67|03|-1.00|0.53|-1.00|0|7100050042013-2014
710005004|2014-2015|111.33|03|-1.00|0.50|0.28|0|7100050042014-2015
710005004|2011-2012|95.69|04|-1.00|0.69|-1.00|0|7100050042011-2012
710005004|2012-2013|108.31|04|-1.00|0.62|-1.00|0|7100050042012-2013
710005004|2013-2014|96.14|04|-1.00|0.64|-1.00|0|7100050042013-2014
710005004|2014-2015|106.88|04|-1.00|0.75|-1.00|0|7100050042014-2015
710005004|2011-2012|100.04|05|0.38|0.46|-1.00|0|7100050042011-2012
710005004|2012-2013|106.71|05|-1.00|0.79|-1.00|0|7100050042012-2013
710005004|2013-2014|118.67|05|-1.00|0.80|-1.00|0|7100050042013-2014
710005004|2014-2015|103.13|05|-1.00|0.63|-1.00|0|7100050042014-2015
710005004|2011-2012|99.55|06|0.55|-1.00|-1.00|0|7100050042011-2012
710005004|2012-2013|111.33|06|0.28|0.33|0.39|0|7100050042012-2013
710005004|2013-2014|107.25|06|-1.00|0.50|-1.00|0|7100050042013-2014
710005004|2014-2015|110.95|06|-1.00|0.58|-1.00|0|7100050042014-2015
710005006|2011-2012|93.79|07|0.41|0.44|0.15|0|7100050062011-2012
710005006|2012-2013|101.33|07|0.28|0.52|0.20|0|7100050062012-2013
710005006|2013-2014|111.81|07|0.33|0.34|0.33|0|7100050062013-2014
710005006|2014-2015|110.09|07|0.24|0.47|0.29|0|7100050062014-2015
710005006|2011-2012|91.24|08|0.51|0.35|0.14|0|7100050062011-2012
710005006|2012-2013|100.81|08|0.40|0.42|0.17|0|7100050062012-2013
710005006|2013-2014|102.34|08|0.23|0.62|0.15|0|7100050062013-2014
710005006|2014-2015|101.83|08|0.30|0.44|0.26|0|7100050062014-2015
710067001|2011-2012|119.14|07|-1.00|0.67|0.24|0|7100670012011-2012
710067001|2012-2013|120.19|07|-1.00|0.63|-1.00|0|7100670012012-2013
710067001|2013-2014|136.38|07|-1.00|0.62|0.38|0|7100670012013-2014
710067001|2014-2015|131.50|07|-1.00|0.56|0.44|0|7100670012014-2015
710067001|2011-2012|107.50|08|0.35|0.46|0.19|0|7100670012011-2012
710067001|2012-2013|125.24|08|-1.00|0.38|0.43|0|7100670012012-2013
710067001|2013-2014|119.94|08|-1.00|0.69|-1.00|0|7100670012013-2014
710067001|2014-2015|126.93|08|-1.00|0.71|-1.00|0|7100670012014-2015
710067001|2011-2012|110.00|11|0.30|0.39|0.30|0|7100670012011-2012
710067001|2012-2013|108.21|11|-1.00|0.58|-1.00|0|7100670012012-2013
710067001|2013-2014|114.63|11|0.31|-1.00|0.44|0|7100670012013-2014
710067001|2014-2015|109.56|11|0.26|0.52|0.22|0|7100670012014-2015
710067002|2011-2012|104.94|03|0.28|0.56|-1.00|0|7100670022011-2012
710067002|2012-2013|101.72|03|0.33|0.56|-1.00|0|7100670022012-2013
710067002|2013-2014|93.00|03|0.38|0.52|-1.00|0|7100670022013-2014
710067002|2014-2015|101.62|03|0.24|0.71|-1.00|0|7100670022014-2015
710067002|2011-2012|121.44|04|-1.00|0.56|0.39|0|7100670022011-2012
710067002|2012-2013|107.53|04|0.29|0.59|-1.00|0|7100670022012-2013
710067002|2013-2014|113.50|04|-1.00|0.78|-1.00|0|7100670022013-2014
710067002|2014-2015|92.76|04|0.38|0.57|-1.00|0|7100670022014-2015
710067002|2011-2012|125.85|05|-1.00|0.62|-1.00|0|7100670022011-2012
710067002|2012-2013|121.37|05|-1.00|0.74|0.26|0|7100670022012-2013
710067002|2013-2014|110.44|05|-1.00|0.67|-1.00|0|7100670022013-2014
710067002|2014-2015|99.22|05|0.44|0.39|-1.00|0|7100670022014-2015
710067002|2011-2012|102.63|06|0.31|0.63|-1.00|0|7100670022011-2012
710067002|2012-2013|123.69|06|-1.00|0.54|-1.00|0|7100670022012-2013
710067002|2013-2014|131.11|06|-1.00|0.42|0.53|0|7100670022013-2014
710067002|2014-2015|113.89|06|-1.00|0.47|0.32|0|7100670022014-2015
720015003|2011-2012|106.14|06|0.21|0.61|0.18|0|7200150032011-2012
720015003|2012-2013|118.96|06|0.22|0.39|0.39|0|7200150032012-2013
720015003|2013-2014|119.58|06|0.21|0.42|0.38|0|7200150032013-2014
720015003|2014-2015|113.88|06|0.28|0.40|0.32|0|7200150032014-2015
720015003|2011-2012|120.97|07|0.24|0.42|0.34|0|7200150032011-2012
720015003|2012-2013|111.73|07|0.20|0.60|0.20|0|7200150032012-2013
720015003|2013-2014|126.38|07|-1.00|0.48|0.38|0|7200150032013-2014
720015003|2014-2015|120.04|07|-1.00|0.58|0.31|0|7200150032014-2015
720015003|2011-2012|101.30|08|0.41|0.44|-1.00|0|7200150032011-2012
720015003|2012-2013|118.00|08|0.15|0.56|0.28|0|7200150032012-2013
720015003|2013-2014|109.79|08|0.21|0.57|0.21|0|7200150032013-2014
720015003|2014-2015|102.39|08|0.22|0.65|-1.00|0|7200150032014-2015
720015004|2011-2012|107.03|11|0.29|0.47|0.24|0|7200150042011-2012
720015004|2012-2013|106.00|11|0.22|0.57|0.22|0|7200150042012-2013
720015004|2013-2014|134.38|11|-1.00|0.33|0.54|0|7200150042013-2014
720015004|2014-2015|111.69|11|0.31|0.38|0.31|0|7200150042014-2015
720015005|2011-2012|97.13|03|0.30|0.57|-1.00|0|7200150052011-2012
720015005|2012-2013|122.04|03|-1.00|0.57|0.35|0|7200150052012-2013
720015005|2013-2014|116.23|03|-1.00|0.64|0.23|0|7200150052013-2014
720015005|2014-2015|110.67|03|0.19|0.63|0.19|0|7200150052014-2015
720015005|2011-2012|116.54|04|-1.00|0.67|-1.00|0|7200150052011-2012
720015005|2012-2013|120.63|04|-1.00|0.46|0.38|0|7200150052012-2013
720015005|2013-2014|134.37|04|-1.00|0.44|0.52|0|7200150052013-2014
720015005|2014-2015|122.60|04|-1.00|0.65|0.30|0|7200150052014-2015
720015005|2011-2012|99.09|05|0.27|0.64|-1.00|0|7200150052011-2012
720015005|2012-2013|133.75|05|-1.00|0.33|0.58|0|7200150052012-2013
720015005|2013-2014|123.29|05|-1.00|0.39|0.46|0|7200150052013-2014
720015005|2014-2015|147.67|05|-1.00|0.29|0.67|0|7200150052014-2015
720019001|2011-2012|82.11|11|0.53|0.37|-1.00|0|7200190012011-2012
720019001|2012-2013|98.31|11|0.38|0.38|-1.00|0|7200190012012-2013
720019001|2013-2014|99.28|11|0.39|0.44|-1.00|0|7200190012013-2014
720019001|2014-2015|106.25|11|0.44|-1.00|0.31|0|7200190012014-2015
720019002|2011-2012|102.37|03|-1.00|0.63|-1.00|0|7200190022011-2012
720019002|2012-2013|115.56|03|-1.00|0.56|0.28|0|7200190022012-2013
720019002|2013-2014|97.85|03|0.30|0.60|-1.00|0|7200190022013-2014
720019002|2014-2015|103.48|03|0.24|0.62|-1.00|0|7200190022014-2015
720019002|2011-2012|123.50|04|-1.00|0.75|0.25|0|7200190022011-2012
720019002|2012-2013|115.47|04|-1.00|0.82|-1.00|0|7200190022012-2013
720019002|2013-2014|119.06|04|-1.00|0.44|0.44|1|7200190022013-2014
720019002|2014-2015|102.55|04|-1.00|0.75|-1.00|1|7200190022014-2015
720019002|2011-2012|100.55|05|-1.00|0.75|-1.00|0|7200190022011-2012
720019002|2012-2013|127.00|05|-1.00|0.61|0.33|0|7200190022012-2013
720019002|2013-2014|115.72|05|-1.00|0.83|-1.00|0|7200190022013-2014
720019002|2014-2015|116.44|05|-1.00|0.33|0.44|0|7200190022014-2015
720019003|2011-2012|102.65|06|0.31|0.54|-1.00|0|7200190032011-2012
720019003|2012-2013|91.56|06|0.44|0.44|-1.00|0|7200190032012-2013
720019003|2013-2014|115.68|06|-1.00|0.63|-1.00|0|7200190032013-2014
720019003|2014-2015|98.00|06|0.32|0.58|-1.00|0|7200190032014-2015
720019003|2011-2012|100.36|07|0.27|0.64|-1.00|0|7200190032011-2012
720019003|2012-2013|100.09|07|0.30|0.61|-1.00|0|7200190032012-2013
720019003|2013-2014|99.05|07|0.29|0.48|0.24|1|7200190032013-2014
720019003|2014-2015|98.00|07|-1.00|0.69|-1.00|0|7200190032014-2015
720019003|2011-2012|103.86|08|0.24|0.62|-1.00|0|7200190032011-2012
720019003|2012-2013|94.05|08|0.45|0.55|-1.00|0|7200190032012-2013
720019003|2013-2014|101.16|08|0.28|0.60|-1.00|0|7200190032013-2014
720019003|2014-2015|87.78|08|0.50|0.33|-1.00|1|7200190032014-2015
720032001|2011-2012|98.56|11|0.41|0.44|-1.00|0|7200320012011-2012
720032001|2012-2013|102.68|11|0.29|0.55|0.16|0|7200320012012-2013
720032001|2013-2014|101.92|11|0.31|0.54|-1.00|0|7200320012013-2014
720032001|2014-2015|111.50|11|0.25|0.46|0.29|0|7200320012014-2015
720032002|2011-2012|105.17|03|0.25|0.63|-1.00|0|7200320022011-2012
720032002|2012-2013|99.77|03|0.27|0.67|-1.00|0|7200320022012-2013
720032002|2013-2014|103.60|03|0.30|0.60|-1.00|0|7200320022013-2014
720032002|2014-2015|96.13|03|0.30|0.65|-1.00|0|7200320022014-2015
720032002|2011-2012|99.41|04|0.29|0.68|-1.00|0|7200320022011-2012
720032002|2012-2013|102.18|04|0.23|0.68|-1.00|0|7200320022012-2013
720032002|2013-2014|99.07|04|0.28|0.69|-1.00|0|7200320022013-2014
720032002|2014-2015|110.90|04|-1.00|0.65|-1.00|0|7200320022014-2015
720032002|2011-2012|102.41|05|0.16|0.78|-1.00|0|7200320022011-2012
720032002|2012-2013|97.73|05|0.33|0.57|-1.00|0|7200320022012-2013
720032002|2013-2014|105.59|05|0.22|0.59|0.19|0|7200320022013-2014
720032002|2014-2015|104.07|05|0.21|0.72|-1.00|0|7200320022014-2015
720032003|2011-2012|73.92|06|0.69|0.31|-1.00|0|7200320032011-2012
720032003|2012-2013|88.33|06|0.47|0.53|-1.00|0|7200320032012-2013
720032003|2013-2014|94.32|06|0.47|0.35|0.18|0|7200320032013-2014
720032003|2014-2015|103.50|06|0.36|0.43|0.21|0|7200320032014-2015
720032003|2011-2012|103.78|07|-1.00|0.81|-1.00|0|7200320032011-2012
720032003|2012-2013|87.48|07|0.45|0.55|-1.00|0|7200320032012-2013
720032003|2013-2014|99.10|07|0.20|0.73|-1.00|0|7200320032013-2014
720032003|2014-2015|123.88|07|0.18|0.48|0.33|0|7200320032014-2015
720032003|2011-2012|93.64|08|0.45|0.41|-1.00|0|7200320032011-2012
720032003|2012-2013|100.62|08|0.16|0.76|-1.00|0|7200320032012-2013
720032003|2013-2014|85.18|08|0.52|0.45|-1.00|0|7200320032013-2014
720032003|2014-2015|118.06|08|-1.00|0.76|0.21|0|7200320032014-2015
720075001|2011-2012|106.09|11|-1.00|0.70|-1.00|0|7200750012011-2012
720075001|2012-2013|118.75|11|0.25|0.45|0.30|0|7200750012012-2013
720075001|2013-2014|143.18|11|-1.00|0.50|0.50|0|7200750012013-2014
720075001|2014-2015|156.13|11|-1.00|0.33|0.67|0|7200750012014-2015
720075002|2011-2012|117.75|03|-1.00|0.83|-1.00|0|7200750022011-2012
720075002|2012-2013|103.95|03|0.26|0.63|-1.00|0|7200750022012-2013
720075002|2013-2014|92.53|03|0.37|0.63|-1.00|0|7200750022013-2014
720075002|2014-2015|103.21|03|-1.00|0.64|-1.00|0|7200750022014-2015
720075004|2011-2012|97.73|04|0.33|0.60|-1.00|0|7200750042011-2012
720075004|2012-2013|119.67|04|-1.00|0.75|-1.00|0|7200750042012-2013
720075004|2013-2014|87.00|04|0.47|0.53|-1.00|0|7200750042013-2014
720075004|2014-2015|107.30|04|-1.00|0.85|-1.00|0|7200750042014-2015
720075004|2011-2012|92.12|05|0.29|0.71|-1.00|0|7200750042011-2012
720075004|2012-2013|104.80|05|-1.00|0.93|-1.00|0|7200750042012-2013
720075004|2013-2014|116.45|05|-1.00|0.82|-1.00|0|7200750042013-2014
720075004|2014-2015|86.82|05|0.45|0.55|-1.00|0|7200750042014-2015
720075005|2011-2012|95.80|06|0.45|0.35|-1.00|0|7200750052011-2012
720075005|2012-2013|90.24|06|0.52|0.43|-1.00|0|7200750052012-2013
720075005|2013-2014|88.07|06|0.33|0.67|-1.00|0|7200750052013-2014
720075005|2014-2015|119.10|06|-1.00|0.60|-1.00|0|7200750052014-2015
720075005|2011-2012|93.92|07|0.46|0.46|-1.00|0|7200750052011-2012
720075005|2012-2013|100.50|07|0.41|0.36|0.23|0|7200750052012-2013
720075005|2013-2014|91.65|07|0.39|0.61|-1.00|0|7200750052013-2014
720075005|2014-2015|106.29|07|-1.00|0.64|-1.00|0|7200750052014-2015
720075005|2011-2012|116.15|08|-1.00|0.54|-1.00|0|7200750052011-2012
720075005|2012-2013|99.04|08|0.40|0.52|-1.00|0|7200750052012-2013
720075005|2013-2014|92.45|08|0.50|0.36|-1.00|0|7200750052013-2014
720075005|2014-2015|106.52|08|0.29|0.48|0.24|0|7200750052014-2015
730017001|2011-2012|102.16|11|0.41|0.34|0.25|0|7300170012011-2012
730017001|2012-2013|105.95|11|0.28|0.45|0.28|0|7300170012012-2013
730017001|2013-2014|111.44|11|0.30|0.38|0.32|0|7300170012013-2014
730017001|2014-2015|108.57|11|0.31|0.37|0.32|0|7300170012014-2015
730017002|2011-2012|121.74|06|0.22|0.44|0.33|0|7300170022011-2012
730017002|2012-2013|118.78|06|0.19|0.47|0.34|0|7300170022012-2013
730017002|2013-2014|108.53|06|0.22|0.59|0.20|0|7300170022013-2014
730017002|2014-2015|115.28|06|0.20|0.50|0.29|0|7300170022014-2015
730017002|2011-2012|109.94|07|0.29|0.43|0.28|0|7300170022011-2012
730017002|2012-2013|118.41|07|0.12|0.64|0.25|0|7300170022012-2013
730017002|2013-2014|120.65|07|0.14|0.53|0.32|0|7300170022013-2014
730017002|2014-2015|118.40|07|0.18|0.48|0.34|0|7300170022014-2015
730017002|2011-2012|124.65|08|0.12|0.52|0.36|0|7300170022011-2012
730017002|2012-2013|126.44|08|0.14|0.43|0.44|0|7300170022012-2013
730017002|2013-2014|129.25|08|0.08|0.53|0.39|0|7300170022013-2014
730017002|2014-2015|128.16|08|0.15|0.44|0.41|0|7300170022014-2015
730017003|2011-2012|119.90|03|0.17|0.53|0.30|0|7300170032011-2012
730017003|2012-2013|117.23|03|0.23|0.41|0.36|0|7300170032012-2013
730017003|2013-2014|115.46|03|0.18|0.49|0.33|0|7300170032013-2014
730017003|2014-2015|130.93|03|0.09|0.49|0.42|0|7300170032014-2015
730017006|2011-2012|104.81|04|0.27|0.59|0.15|0|7300170062011-2012
730017006|2012-2013|116.49|04|0.17|0.57|0.26|0|7300170062012-2013
730017006|2013-2014|116.97|04|0.12|0.64|0.24|0|7300170062013-2014
730017006|2014-2015|109.38|04|0.22|0.59|0.19|0|7300170062014-2015
730017006|2011-2012|113.87|05|0.15|0.66|0.19|0|7300170062011-2012
730017006|2012-2013|105.32|05|0.26|0.57|0.17|0|7300170062012-2013
730017006|2013-2014|117.38|05|0.13|0.61|0.26|0|7300170062013-2014
730017006|2014-2015|115.94|05|0.19|0.54|0.27|0|7300170062014-2015
730179005|2011-2012|136.17|03|-1.00|0.39|0.56|0|7301790052011-2012
730179005|2012-2013|110.78|03|-1.00|0.72|-1.00|0|7301790052012-2013
730179005|2013-2014|112.04|03|0.28|0.44|0.28|0|7301790052013-2014
730179005|2014-2015|149.13|03|-1.00|0.42|0.54|0|7301790052014-2015
730179005|2011-2012|117.59|04|-1.00|0.64|0.23|0|7301790052011-2012
730179005|2012-2013|127.75|04|-1.00|0.35|0.45|0|7301790052012-2013
730179005|2013-2014|135.27|04|-1.00|0.59|0.41|0|7301790052013-2014
730179005|2014-2015|109.04|04|-1.00|0.68|0.20|0|7301790052014-2015
730179005|2011-2012|113.21|05|-1.00|0.67|0.21|0|7301790052011-2012
730179005|2012-2013|124.89|05|-1.00|0.56|0.39|0|7301790052012-2013
730179005|2013-2014|135.74|05|-1.00|0.37|0.58|0|7301790052013-2014
730179005|2014-2015|140.00|05|-1.00|0.50|0.50|0|7301790052014-2015
730179005|2011-2012|112.21|06|-1.00|0.86|-1.00|0|7301790052011-2012
730179005|2012-2013|119.74|06|-1.00|0.65|0.24|0|7301790052012-2013
730179005|2013-2014|120.90|06|0.30|0.35|0.35|0|7301790052013-2014
730179005|2014-2015|149.75|06|-1.00|-1.00|0.75|0|7301790052014-2015
730179007|2011-2012|87.60|07|0.56|0.28|-1.00|0|7301790072011-2012
730179007|2012-2013|99.07|07|0.41|0.48|-1.00|0|7301790072012-2013
730179007|2013-2014|99.47|07|0.41|0.41|0.18|0|7301790072013-2014
730179007|2014-2015|87.81|07|0.43|0.48|-1.00|0|7301790072014-2015
730179007|2011-2012|79.80|08|0.64|0.36|-1.00|0|7301790072011-2012
730179007|2012-2013|90.78|08|0.39|0.48|-1.00|0|7301790072012-2013
730179007|2013-2014|91.62|08|0.52|0.38|-1.00|0|7301790072013-2014
730179007|2014-2015|96.50|08|0.33|0.56|-1.00|0|7301790072014-2015
730179007|2011-2012|97.43|11|0.48|0.33|-1.00|0|7301790072011-2012
730179007|2012-2013|92.08|11|0.46|0.46|-1.00|0|7301790072012-2013
730179007|2013-2014|94.40|11|0.53|0.33|-1.00|0|7301790072013-2014
730179007|2014-2015|96.14|11|0.41|0.41|-1.00|1|7301790072014-2015
740056001|2011-2012|105.89|11|0.31|0.44|0.24|0|7400560012011-2012
740056001|2012-2013|92.85|11|0.45|0.35|0.20|1|7400560012012-2013
740056001|2013-2014|102.97|11|0.31|0.47|0.23|1|7400560012013-2014
740056001|2014-2015|86.02|11|0.51|0.38|0.11|0|7400560012014-2015
740056002|2011-2012|119.61|06|0.27|0.39|0.34|0|7400560022011-2012
740056002|2012-2013|106.24|06|0.27|0.53|0.20|0|7400560022012-2013
740056002|2013-2014|110.40|06|0.23|0.52|0.26|0|7400560022013-2014
740056002|2014-2015|108.77|06|0.31|0.48|0.22|0|7400560022014-2015
740056002|2011-2012|89.27|07|0.44|0.46|0.10|0|7400560022011-2012
740056002|2012-2013|104.91|07|0.33|0.42|0.25|0|7400560022012-2013
740056002|2013-2014|101.37|07|0.33|0.52|0.15|0|7400560022013-2014
740056002|2014-2015|103.00|07|0.27|0.59|0.14|0|7400560022014-2015
740056002|2011-2012|87.88|08|0.50|0.39|0.11|0|7400560022011-2012
740056002|2012-2013|96.11|08|0.36|0.53|0.11|0|7400560022012-2013
740056002|2013-2014|105.91|08|0.28|0.50|0.22|0|7400560022013-2014
740056002|2014-2015|96.37|08|0.37|0.52|0.12|0|7400560022014-2015
740056004|2011-2012|111.21|03|0.27|0.49|0.24|0|7400560042011-2012
740056004|2012-2013|109.98|03|0.22|0.55|0.22|0|7400560042012-2013
740056004|2013-2014|107.95|03|0.22|0.59|0.19|0|7400560042013-2014
740056004|2014-2015|109.56|03|0.19|0.62|0.19|0|7400560042014-2015
740056004|2011-2012|111.21|04|0.30|0.49|0.21|0|7400560042011-2012
740056004|2012-2013|112.78|04|0.23|0.50|0.27|0|7400560042012-2013
740056004|2013-2014|116.98|04|0.12|0.63|0.25|0|7400560042013-2014
740056004|2014-2015|109.56|04|0.18|0.65|0.18|0|7400560042014-2015
740056004|2011-2012|116.13|05|0.18|0.55|0.27|0|7400560042011-2012
740056004|2012-2013|113.89|05|0.25|0.41|0.33|0|7400560042012-2013
740056004|2013-2014|117.26|05|0.23|0.42|0.35|0|7400560042013-2014
740056004|2014-2015|118.64|05|0.16|0.55|0.29|0|7400560042014-2015
740070001|2011-2012|117.25|11|0.16|0.53|0.31|0|7400700012011-2012
740070001|2012-2013|103.43|11|0.29|0.50|0.21|0|7400700012012-2013
740070001|2013-2014|118.30|11|0.30|0.26|0.43|0|7400700012013-2014
740070001|2014-2015|119.12|11|0.28|0.32|0.40|0|7400700012014-2015
740070002|2011-2012|102.88|04|0.24|0.68|-1.00|0|7400700022011-2012
740070002|2012-2013|109.60|04|0.23|0.60|0.17|0|7400700022012-2013
740070002|2013-2014|110.53|04|0.25|0.50|0.25|0|7400700022013-2014
740070002|2014-2015|101.45|04|0.32|0.59|-1.00|0|7400700022014-2015
740070002|2011-2012|95.24|05|0.38|0.59|-1.00|0|7400700022011-2012
740070002|2012-2013|97.17|05|0.29|0.63|-1.00|0|7400700022012-2013
740070002|2013-2014|112.28|05|0.22|0.50|0.28|0|7400700022013-2014
740070002|2014-2015|109.38|05|0.31|0.41|0.28|0|7400700022014-2015
740070002|2011-2012|93.67|06|0.39|0.50|-1.00|0|7400700022011-2012
740070002|2012-2013|91.32|06|0.45|0.42|-1.00|0|7400700022012-2013
740070002|2013-2014|90.40|06|0.50|0.37|-1.00|0|7400700022013-2014
740070002|2014-2015|93.03|06|0.45|0.48|-1.00|0|7400700022014-2015
740070002|2011-2012|88.67|07|0.43|0.50|-1.00|0|7400700022011-2012
740070002|2012-2013|85.42|07|0.47|0.47|-1.00|0|7400700022012-2013
740070002|2013-2014|82.96|07|0.41|0.59|-1.00|0|7400700022013-2014
740070002|2014-2015|84.41|07|0.48|0.48|-1.00|0|7400700022014-2015
740070002|2011-2012|89.20|08|0.60|0.36|-1.00|0|7400700022011-2012
740070002|2012-2013|87.53|08|0.39|0.58|-1.00|0|7400700022012-2013
740070002|2013-2014|77.73|08|0.59|0.41|-1.00|0|7400700022013-2014
740070002|2014-2015|87.54|08|0.42|0.54|-1.00|0|7400700022014-2015
740070003|2011-2012|95.06|03|0.47|0.41|-1.00|0|7400700032011-2012
740070003|2012-2013|87.57|03|0.50|0.46|-1.00|0|7400700032012-2013
740070003|2013-2014|93.14|03|0.41|0.55|-1.00|0|7400700032013-2014
740070003|2014-2015|106.19|03|0.19|0.67|-1.00|0|7400700032014-2015
740070003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7400700032012-2013
750100001|2011-2012|139.63|07|-1.00|0.44|0.50|0|7501000012011-2012
750100001|2012-2013|112.38|07|-1.00|0.81|-1.00|0|7501000012012-2013
750100001|2013-2014|-1.00|07|-1.00|-1.00|-1.00|0|7501000012013-2014
750100001|2014-2015|111.14|07|-1.00|0.79|-1.00|0|7501000012014-2015
750100001|2011-2012|114.00|08|-1.00|0.53|-1.00|0|7501000012011-2012
750100001|2012-2013|118.88|08|-1.00|0.56|0.31|0|7501000012012-2013
750100001|2013-2014|96.44|08|-1.00|0.72|-1.00|0|7501000012013-2014
750100001|2014-2015|104.08|08|-1.00|0.58|-1.00|0|7501000012014-2015
750100001|2011-2012|-1.00|11|-1.00|-1.00|-1.00|0|7501000012011-2012
750100001|2012-2013|114.79|11|0.36|-1.00|0.36|0|7501000012012-2013
750100001|2013-2014|113.82|11|-1.00|0.45|-1.00|0|7501000012013-2014
750100001|2014-2015|116.64|11|-1.00|0.43|0.36|0|7501000012014-2015
750100003|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|7501000032011-2012
750100003|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|7501000032012-2013
750100003|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|7501000032013-2014
750100003|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|7501000032011-2012
750100003|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|7501000032012-2013
750100003|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|7501000032013-2014
750100003|2011-2012|-1.00|05|-1.00|-1.00|-1.00|0|7501000032011-2012
750100003|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7501000032012-2013
750100003|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|7501000032013-2014
750100003|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|7501000032014-2015
750100003|2012-2013|-1.00|06|-1.00|-1.00|-1.00|0|7501000032012-2013
750100003|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|7501000032013-2014
750100003|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|7501000032014-2015
750100005|2011-2012|-1.00|03|-1.00|-1.00|-1.00|0|7501000052011-2012
750100005|2012-2013|-1.00|03|-1.00|-1.00|-1.00|0|7501000052012-2013
750100005|2013-2014|-1.00|03|-1.00|-1.00|-1.00|0|7501000052013-2014
750100005|2014-2015|-1.00|03|-1.00|-1.00|-1.00|0|7501000052014-2015
750100005|2011-2012|-1.00|04|-1.00|-1.00|-1.00|0|7501000052011-2012
750100005|2012-2013|-1.00|04|-1.00|-1.00|-1.00|0|7501000052012-2013
750100005|2013-2014|-1.00|04|-1.00|-1.00|-1.00|0|7501000052013-2014
750100005|2014-2015|-1.00|04|-1.00|-1.00|-1.00|0|7501000052014-2015
750100005|2012-2013|-1.00|05|-1.00|-1.00|-1.00|0|7501000052012-2013
750100005|2013-2014|-1.00|05|-1.00|-1.00|-1.00|0|7501000052013-2014
750100005|2014-2015|-1.00|05|-1.00|-1.00|-1.00|0|7501000052014-2015
750100005|2013-2014|-1.00|06|-1.00|-1.00|-1.00|0|7501000052013-2014
750100005|2014-2015|-1.00|06|-1.00|-1.00|-1.00|0|7501000052014-2015
750100005|2014-2015|-1.00|07|-1.00|-1.00|-1.00|0|7501000052014-2015
